"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/OldWest/Shared/Materials/MM_MasterMaterial_01a.MM_MasterMaterial_01a","0","203","38","8","340.923981","0","1117"
"/Game/Materials_elya/Wall_Brick/Wall_brick.Wall_brick","0","14","1","1","38.741665","0","79"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","50","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","0","0","140","6","0.000000","0","0"
"/Game/Materials_elya/ceiling/Ceilimg_Triplanar.Ceilimg_Triplanar","0","14","1","1","37.649422","0","58"
"/Game/Materials_elya/Parquet.Parquet","0","14","1","1","0.000000","0","58"
"/Game/FirstPerson/Blueprints/FirstPerson_Animation/T_POse/Akai_MAT.Akai_MAT","0","26","1","1","64.344635","0","173"
"/Game/Materials_elya/Grass/Grass.Grass","0","14","2","1","37.175686","0","55"
"/Game/Props_elya/Bottles/rom_02.rom_02","0","14","3","1","20.974443","0","60"
"/Game/Materials_elya/Wall_1/Wall_triplanar_1.Wall_triplanar_1","0","14","4","1","24.477489","0","43"
"/Game/Materials_elya/Window_View/Brick_Floor.Brick_Floor","0","14","1","1","25.713581","0","52"
"/Game/Props_elya/Bottles/rom_01.rom_01","0","14","2","1","24.016769","0","42"
"/Game/Props_elya/treasure/medallion/Jewel.Jewel","0","14","2","1","0.000000","0","42"
"/Game/Materials_elya/Wall_3/Wall_3.Wall_3","0","14","5","1","26.257109","0","51"
"/Game/Materials_elya/Wall_2/Wall_2.Wall_2","0","14","1","1","26.376228","0","52"
"/Game/Props_elya/Gramophone/standardSurface1.standardSurface1","0","14","5","1","25.899103","0","37"
"/Game/Props_elya/furniture/Clock/Woods.Woods","0","14","5","1","0.000000","0","37"
"/Game/Props_elya/furniture/Clock/Telhado.Telhado","0","14","5","1","0.000000","0","37"
"/Game/Props_elya/furniture/Clock/Clock.Clock","0","14","5","1","0.000000","0","37"
"/Game/Props_elya/Dishes/M_Dishes.M_Dishes","0","14","5","1","0.000000","0","37"
"/Game/Props_elya/books/books.books","0","14","5","1","0.000000","0","37"
"/Game/Props_elya/BELL/DefaultMaterial.DefaultMaterial","0","14","4","1","29.632439","0","39"
"/Game/OldWest/Shared/Materials/MM_Foliage_Master_01a.MM_Foliage_Master_01a","0","124","6","1","290.358429","0","2466"
"/Game/Mechanics/AI/Enemy/Knight/Anim/Paladin_MAT.Paladin_MAT","0","26","4","1","53.538017","0","133"
"/Game/Mechanics/AI/character/eyelash_MAT.eyelash_MAT","0","36","6","1","84.726387","0","211"
"/Game/OldWest/Shared/Materials/MM_Master_Foliage_01a.MM_Master_Foliage_01a","0","67","9","1","127.353447","0","605"
"/Game/Materials_elya/white/NewMaterial.NewMaterial","0","17","8","1","27.647331","0","50"
"/Game/Materials_elya/Marble/white_marble.white_marble","0","14","7","1","21.505465","0","41"
"/Game/Materials_elya/Marble/Black_marble.Black_marble","0","14","7","1","0.000000","0","41"
"/Game/Materials_elya/Marble/armani-marble_roughness_Mat.armani-marble_roughness_Mat","0","14","14","1","22.004412","0","22"
"/Game/Materials_elya/Decal/Decal_1.Decal_1","0","21","8","1","37.598824","0","69"
"/Game/Props_elya/chandelier/chandelier.chandelier","0","14","5","1","21.493610","0","35"
"/Game/OldWest/Shared/Materials/MM_Glass_01a.MM_Glass_01a","0","31","4","1","277.475281","0","280"
"/Game/Props_elya/furniture/septum/T_pillar_2.T_pillar_2","0","14","6","1","22.522875","0","98"
"/Game/Props_elya/furniture/Locker/Material.Material","0","32","15","1","53.220150","0","384"
"/Game/Props_elya/Window/MatID_1.MatID_1","0","14","1","1","20.916222","0","93"
"/Game/Props_elya/Painting/OldPortraitWitch_02.OldPortraitWitch_02","0","17","11","1","0.000000","0","123"
"/Game/Props_elya/MAP/Material_003.Material_003","0","17","1","1","26.583187","0","85"
"/Game/Props_elya/Lever/Lever.Lever","0","14","4","1","20.583120","0","49"
"/Game/Props_elya/Rope/Rope_Big/Big_rope.Big_rope","0","14","6","1","20.914574","0","53"
"/Game/Props_elya/Candle/candle1.candle1","0","14","2","1","21.947517","0","84"
"/Game/Props_elya/treasure/Key/Key10.Key10","0","14","2","1","0.000000","0","84"
"/Game/Props_elya/vase/MatID_1.MatID_1","0","14","3","1","21.915049","0","76"
"/Game/Props_elya/treasure/Gold_Bar/Material.Material","0","14","1","1","22.660252","0","86"
"/Game/Props_elya/treasure/Gold_Goblet/OPM0058.OPM0058","0","14","5","1","22.038473","0","67"
"/Game/Props_elya/Rope/Box.Box","0","14","2","1","22.399414","0","81"
"/Game/Props_elya/Painting/T_Paint/P_9.P_9","0","17","2","1","26.895763","0","83"
"/Game/Props_elya/Painting/T_Paint/P_7.P_7","0","17","2","1","0.000000","0","83"
"/Game/Props_elya/Painting/T_Paint/P_6.P_6","0","17","2","1","0.000000","0","91"
"/Game/Props_elya/Painting/T_Paint/P_5.P_5","0","17","2","1","0.000000","0","83"
"/Game/Props_elya/Painting/T_Paint/P_4.P_4","0","17","2","1","0.000000","0","83"
"/Game/Props_elya/Painting/T_Paint/P_3.P_3","0","17","2","1","0.000000","0","83"
"/Game/Props_elya/Painting/T_Paint/P_2.P_2","0","17","2","1","0.000000","0","83"
"/Game/Props_elya/Painting/T_Paint/P_10.P_10","0","17","2","1","0.000000","0","98"
"/Game/Props_elya/Painting/T_Paint/P_1.P_1","0","17","2","1","0.000000","0","83"
"/Game/Props_elya/Painting/T_Paint/9_Mat.9_Mat","0","17","2","1","0.000000","0","83"
"/Game/Props_elya/Painting/T_Paint/8_Mat.8_Mat","0","17","2","1","0.000000","0","83"
"/Game/Props_elya/Painting/T_Paint/7_Mat.7_Mat","0","17","2","1","0.000000","0","83"
"/Game/Props_elya/treasure/Coins/coins.coins","0","14","5","1","21.878170","0","81"
"/Game/Props_elya/Painting/NewMaterial.NewMaterial","0","14","5","1","0.000000","0","69"
"/Game/Props_elya/Rope/NewMaterial.NewMaterial","0","14","7","1","22.877754","0","53"
"/Game/Props_elya/furniture/Sofa/NewMaterial.NewMaterial","0","14","7","1","0.000000","0","53"
"/Game/Props_elya/chair/Tex_Common_Chair_seat.Tex_Common_Chair_seat","0","14","7","1","0.000000","0","53"
"/Game/Props_elya/chair/Tex_Common_Chair_leg.Tex_Common_Chair_leg","0","14","2","1","0.000000","0","60"
"/Game/Props_elya/treasure/braclet/lambert2.lambert2","0","14","1","1","22.710350","0","62"
"/Game/Props_elya/treasure/medallion/Old_gold.Old_gold","49","14","14","1","12.429839","0","16"
"/Game/OldWest/Shared/Materials/MM_PP_Sharpen.MM_PP_Sharpen","49","4","1","1","4.929312","0","13"
"/Game/Mechanics/interaction/WhiteBox/BPM_InvisibiliteWhiteBox.BPM_InvisibiliteWhiteBox","49","18","4","1","35.711693","0","117"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","3","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","20","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","5","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","16","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","26","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","3","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","44","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","31","1","0.000000","0","0"
"/Game/Props_elya/Bottles/rom_04.rom_04","49","14","2","1","14.561251","0","62"
"/Game/FirstPerson/Blueprints/FirstPerson_Animation/T_POse/Akai_MAT.Akai_MAT","49","26","4","1","31.909634","0","229"
"/Game/Props_elya/Bottles/rom_03.rom_03","49","14","2","1","0.000000","0","62"
"/Game/Props_elya/Bottles/rom_02.rom_02","49","14","1","1","19.470577","0","118"
"/Game/Props_elya/Bottles/rom_01.rom_01","49","14","1","1","23.976982","0","116"
"/Game/Props_elya/books/books.books","49","14","1","1","14.945130","0","104"
"/Game/Props_elya/BELL/DefaultMaterial.DefaultMaterial","49","14","1","1","17.758041","0","107"
"/Game/Mechanics/AI/Enemy/Knight/Anim/Paladin_MAT.Paladin_MAT","49","26","1","1","36.158772","0","355"
"/Game/Mechanics/AI/character/eyelash_MAT.eyelash_MAT","49","36","3","1","62.671658","0","508"
"/Game/Mechanics/AI/character/Body_MAT.Body_MAT","49","26","8","1","37.807457","0","123"
"/Game/Mechanics/AI/character/EyeSpec_MAT.EyeSpec_MAT","49","26","8","1","0.000000","0","89"
"/Game/Mechanics/AI/character/Akai_MAT.Akai_MAT","49","26","8","1","0.000000","0","89"
"/Game/Materials_elya/Window_View/View_6.View_6","49","14","14","1","22.843742","0","25"
"/Game/Materials_elya/Window_View/View_5.View_5","49","14","14","1","0.000000","0","15"
"/Game/Materials_elya/Window_View/View_4.View_4","49","14","14","1","0.000000","0","21"
"/Game/Materials_elya/Window_View/View_3.View_3","49","14","14","1","0.000000","0","14"
"/Game/Materials_elya/Window_View/View_2.View_2","49","14","14","1","0.000000","0","15"
"/Game/Materials_elya/Window_View/View_1.View_1","49","14","14","1","0.000000","0","25"
"/Game/Materials_elya/white/NewMaterial.NewMaterial","49","17","1","1","24.616241","0","148"
"/Game/Materials_elya/Marble/white_marble.white_marble","49","14","1","1","17.389887","0","118"
"/Game/Materials_elya/Marble/armani-marble_roughness_Mat.armani-marble_roughness_Mat","49","14","1","1","16.757050","0","118"
"/Game/Materials_elya/Marble/Black_marble.Black_marble","49","14","1","1","0.000000","0","118"
"/Game/Materials_elya/Decal/Decal_1.Decal_1","49","21","1","1","25.613384","0","238"
"/Game/OldWest/Shared/Materials/MM_Glass_01a.MM_Glass_01a","49","31","1","1","61.653416","0","479"
"/Game/Props_elya/Window/MatID_1.MatID_1","49","14","1","1","16.201595","0","103"
"/Game/Props_elya/vase/MatID_1.MatID_1","49","14","1","1","15.707141","0","102"
"/Game/Props_elya/treasure/medallion/Jewel.Jewel","49","14","1","1","0.000000","0","116"
"/Game/Props_elya/treasure/Key/Key10.Key10","49","14","2","1","16.999950","0","106"
"/Game/Props_elya/treasure/Gold_Goblet/OPM0058.OPM0058","49","14","1","1","15.807040","0","118"
"/Game/Props_elya/treasure/Gold_Bar/Material.Material","49","14","1","1","16.413836","0","118"
"/Game/Props_elya/treasure/Coins/coins.coins","49","14","1","1","16.138020","0","118"
"/Game/Props_elya/treasure/braclet/lambert2.lambert2","49","14","1","1","15.538662","0","110"
"/Game/Props_elya/Rope/Rope_Big/Big_rope.Big_rope","49","14","1","1","17.308264","0","94"
"/Game/Props_elya/Rope/NewMaterial.NewMaterial","49","14","1","1","15.547379","0","118"
"/Game/Props_elya/Rope/Box.Box","49","14","1","1","16.102741","0","95"
"/Game/Props_elya/Painting/T_Paint/P_9.P_9","49","17","1","1","19.717419","0","137"
"/Game/Props_elya/Painting/T_Paint/P_7.P_7","49","17","1","1","0.000000","0","137"
"/Game/Props_elya/Painting/T_Paint/P_6.P_6","49","17","1","1","0.000000","0","137"
"/Game/Props_elya/Painting/T_Paint/P_5.P_5","49","17","1","1","0.000000","0","137"
"/Game/Props_elya/Painting/T_Paint/P_4.P_4","49","17","1","1","0.000000","0","137"
"/Game/Props_elya/Painting/T_Paint/P_3.P_3","49","17","1","1","0.000000","0","137"
"/Game/Props_elya/Painting/T_Paint/P_2.P_2","49","17","1","1","0.000000","0","152"
"/Game/Props_elya/Painting/T_Paint/P_10.P_10","49","17","1","1","0.000000","0","152"
"/Game/Props_elya/Painting/T_Paint/P_1.P_1","49","17","1","1","0.000000","0","152"
"/Game/Props_elya/Painting/T_Paint/9_Mat.9_Mat","49","17","1","1","0.000000","0","152"
"/Game/Props_elya/Painting/T_Paint/8_Mat.8_Mat","49","17","1","1","0.000000","0","152"
"/Game/Props_elya/Painting/T_Paint/7_Mat.7_Mat","49","17","1","1","0.000000","0","152"
"/Game/Props_elya/Painting/OldPortraitWitch_02.OldPortraitWitch_02","49","17","1","1","20.425974","0","129"
"/Game/Props_elya/Painting/NewMaterial.NewMaterial","49","14","1","1","0.000000","0","118"
"/Game/Props_elya/MAP/Material_003.Material_003","49","17","1","1","20.613510","0","135"
"/Game/Props_elya/Lever/Lever.Lever","49","14","1","1","17.248369","0","114"
"/Game/OldWest/Shared/Materials/MM_MasterMaterial_01a.MM_MasterMaterial_01a","49","341","13","8","912.111572","0","5016"
"/Game/Props_elya/Gramophone/standardSurface1.standardSurface1","49","14","1","1","0.000000","0","109"
"/Game/Props_elya/furniture/Sofa/NewMaterial.NewMaterial","49","14","1","1","0.000000","0","118"
"/Game/Props_elya/furniture/septum/T_pillar_2.T_pillar_2","49","14","1","1","16.396292","0","109"
"/Game/Props_elya/furniture/Locker/Material.Material","49","32","1","1","18.034061","0","379"
"/Game/Props_elya/furniture/Clock/Woods.Woods","49","14","1","1","0.000000","0","109"
"/Game/Props_elya/furniture/Clock/Telhado.Telhado","49","14","1","1","0.000000","0","109"
"/Game/Props_elya/furniture/Clock/Clock.Clock","49","14","1","1","0.000000","0","109"
"/Game/Props_elya/Dishes/M_Dishes.M_Dishes","49","14","1","1","0.000000","0","109"
"/Game/Props_elya/chandelier/chandelier.chandelier","49","14","1","1","16.758291","0","75"
"/Game/Props_elya/chair/Tex_Common_Chair_seat.Tex_Common_Chair_seat","49","14","1","1","0.000000","0","118"
"/Game/Props_elya/chair/Tex_Common_Chair_leg.Tex_Common_Chair_leg","49","14","1","1","0.000000","0","118"
"/Game/Props_elya/Candle/candle1.candle1","49","14","2","1","0.000000","0","106"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","82","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","9","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","62","6","0.000000","0","3"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","87","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","54","2","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","4","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","4","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","68","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","44","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","33","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","838","1","0.000000","0","0"
"/HDRIBackdrop/Materials/HDRI_Projection_Sky.HDRI_Projection_Sky","49","0","8","2","0.000000","0","0"
"/HDRIBackdrop/Materials/HDRI_Projection_Floor.HDRI_Projection_Floor","49","0","46","2","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","0","10","1","0.000000","0","0"
"/Game/OldWest/Shared/Materials/MM_Master_Foliage_01a.MM_Master_Foliage_01a","49","67","1","1","93.278587","0","1243"
"/Game/OldWest/Shared/Materials/MM_Foliage_Master_01a.MM_Foliage_Master_01a","49","130","8","1","165.857422","0","3301"
"/Game/Materials_elya/Window_View/Brick_Floor.Brick_Floor","49","14","1","1","15.326361","0","70"
"/Game/Materials_elya/Wall_3/Wall_3.Wall_3","49","14","1","1","25.233706","0","82"
"/Game/Materials_elya/Wall_2/Wall_2.Wall_2","49","14","1","1","29.797106","0","74"
"/Game/Materials_elya/Wall_1/Wall_triplanar_1.Wall_triplanar_1","49","14","1","1","21.232592","0","107"
"/Game/Materials_elya/Grass/Grass.Grass","49","14","1","1","24.776505","0","66"
"/Game/Materials_elya/ceiling/Ceilimg_Triplanar.Ceilimg_Triplanar","49","14","5","1","22.518623","0","65"
"/Game/Materials_elya/Parquet.Parquet","49","14","5","1","0.000000","0","65"
"/Game/Materials_elya/Wall_Brick/Wall_brick.Wall_brick","49","14","14","1","17.596794","0","22"
"/Interchange/gltf/M_Unlit.M_Unlit","49","0","70","6","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","66","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","92","1","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","0","144","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","49","0","50","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","49","0","144","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","49","0","144","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","49","0","144","6","0.000000","0","0"
